1.400000	The people are standing in line at the water slide.	مجموعة من الناس ينظرون عبر السور على الماء والأراضي المغطاة بالضباب.
3.400000	A child is laying in a bed in a medical setting.	طفل في سرير.
1.400000	A woman pops a bubble.	فتاة تنفخ فقاعة بواسطة عصا
0.200000	The 2 drunk men are standing in the street getting ready for a fist fight.	الرجل ذو القميص الأحمر جالس في سيارته في انتظار المطر أن يتوقف
2.200000	The dog is chasing a lizard.	الكلب يطارد شبحا.
0.600000	A women and two children are walking between buildings in the rain with an umbrella.	امرأتان في حقل بلا مبان تحيط بهما.
5.000000	A person asking for directions	شخص يسأل عن إرشاد.
0.800000	The woman is trying to make the man get up.	زوجة السائح غاضبة من الرجل الذي لا يستطيع أن يُعمِل عقله.
0.400000	Roller blade cops are talking.	قليل من الرجال يقومون بقفزة خلفية.
1.800000	A tall human falling	إنسان طويل القامة قفز.
3.400000	A Chinese farmer is working in a rice field	مزارع آسيوي يمشي في حقل أرز مع ثور.
1.400000	A father rides a horse while his daughter stands nearby.	رجل يركب دراجة، تركب ابنته بجانبه.
1.000000	The men try to show the coach what they're made of.	كلا الرجلين في عجلة من امرهما لانجاز المهمة.
2.800000	a man smokes a cigarette.	امرأة تدخن سيجارة
2.800000	A player catches the football in the end zone.	 لاعب كرة القدم يركض إلى المنطقة الأخيرة.
4.800000	The band is performing on a stage.	الفرقة على خشبة المسرح.
1.000000	The beam is firmly in place.	ثُبِّت مصباح الإنارة على الأرض.
1.800000	The family gets a portrait taken	يلتقط الرجل صورة لصديقته.
1.200000	A group of children are stretching.	توجد مجموعة من الأطفال في الخارج.
1.600000	People walk by through a city juggling.	الناس يدخلون من خلال المدينة.
3.400000	The man is walking by a mural.	رجل يسير من اللوحة.
4.000000	A lone woman walks in the surf at the beach.	امرأة يمشي بين الأمواج على الشاطئ.
2.800000	A man in a white shirt and a woman in a black shirt riding a motorcycle.	رجل يرتدي الجينز، وقميصا أحمر يركب دراجة نارية على الطريق السريع.
1.000000	Two men are searching for canned goods	رجلان يبيعان الخضار.
0.400000	A sharp looking man is cruising in the sunshine.	رجل يقدم حيلا على دراجة مرتفعا جدا في الهواء.
0.200000	a boy steals an apple alone	رجل لديه لعبة شخص ما.
0.200000	A woman is training to be an expert shot with a pistol.	رجل يستخدم كرسيا متحركا يتحدث في حقل لبضع نساء.
4.000000	A mother is cutting fabric into squares for a quilt.	امرأة تقطع القماش.
0.400000	The small boy is sleeping.	هناك صبي بالقرب من الأحذية.
4.600000	woman goes grocery shopping	امرأة تسوق البقالة
2.600000	the father plays catch with his son	يلعب أب وأبنائه كرة السلة.
2.000000	A man cuts a melon.	رجل يقطع كعكة.
2.800000	An asian woman with a microphone stands amongst a crowd of raised hands.	امرأة تقف في حشد من الناس في آسيا.
2.600000	She is watching a movie inside.	رجل يجلس ويشاهد فيلم.
3.400000	two black dogs on the beach	ثلاثة كلاب سوداء على الشاطئ.
1.600000	The man's hands are full.	النساء يضعن أيديهن على رأس الرجل.
0.400000	Humans in shirts.	الكلب والدجاج لهما نفس الألوان.
0.800000	A woman is taking a break from reading her book.	امرأة شابة تأخذ صورة أثناء استراحة قصيرة من وظيفتها كنادلة.
4.800000	The man is waiting on someone by the building.	رجل يقف إلى مبنى الانتظار لشخص ما.
1.600000	A man is sleeping while the woman watches silently.	عجوز تنام عارية بمفردها.
1.600000	A man plays piano with his shoes.	رجل يلعب الكمان مبتسما.
2.000000	Two kids having a snowball fight.	فتاتان تتعاركان بالوسادة.
3.000000	A girl is crying in the park.	رضيع يبكي في الحديقة.
2.000000	The man is playing a round of golf.	أُحزِن الرجل في اللعبة.
1.800000	A canine is in the field.	الرجل في الميدان.
1.000000	A mountain biker jumps off of a fence while going downhill.	رجل متزلج انحدر انحدارا حادا.
3.600000	A woman uses a high tech sewing machine to make a scarf	تستخدم امرأة ماكينة خياطة لصناعة الملابس.
3.800000	Group of black men loading luggage onto the top of a bus	مجموعة من الرجال يقومون تحميل البضائع على الجزء الخلفي من السيارة.
4.800000	An artist drawing.	فنان يرسم.
1.800000	The people are not standing.	الناس كلهم واقفون.
1.800000	Two guys are having lunch in a Chinese restaurant.	امرأتان تنتظران وجبة في أحد المطاعم.
1.800000	A boy is putting his black socks and shoes on his feet.	صبي يقلع حذائه الأسود.
2.600000	The man is standing next to a sheep.	رجل يقف بجانب كلب.
1.400000	Young man in blue shirt peering through a large bubble.	رجل يرتدي قميصا أبيض ونظارات شمسية يحدق في الأفق.
1.800000	A woman sits fanning herself	وقالت امرأة ذات الشعر الأحمر يجلس داخل
0.000000	The blow-up figure is Karl Marx.	هناك لوحة لألبرت أينشتاين وهو على دب.
2.000000	A male and female worker is whipping up a meal.	يقدم رجل الطعام لأنثى ترتدي لونا ورديا.
2.600000	Workers are standing near the tracks.	عاملان في الشمس
3.800000	Two kids wearing cold clothing look happily down through a tire swing for a picture.	طفلان يرتديان ملابس دافئة ينظران تحتهما بسعادة عبر إطارات الأرجوحة من أجل التقاط صورة.
2.800000	people walking a standing in a city park.	أناس جالسون في حديقة عامة.
1.600000	men sitting on steps with a dog	رجلان يتحدثان مع رجل آخر في الشرفة
3.000000	Two men with long hair sit on sofas.	رجلان يرتديان قمصانا سوداء يضعان رجلا على رجل تحت أجهزة الكمبيوتر المحمولة الخاصة بهم على الأريكة.
0.800000	two children riding horses in a rural setting while playing lacrosse	الفتيات يتجهن للمنزل.
1.000000	A man tying his shoe at a beach.	رجل يأخذ استراحة مع كلبه في حديقة عامة.
0.000000	Three people hang out on top of a big hill.	مجموعة من الرجال في الجزء الخلفي من سيارة نقل عل مرتفع عال
2.000000	A car is driving in the mud.	الرجل في الشاحنة يقودها مبتعدا.
4.000000	A little boy got his pants wet.	بلل الصبي سرواله.
1.600000	A group of women yelling at a man.	رجلان يصرخان في امرأة في السوق.
0.600000	the woman was driving fast	رجل و حيوانه في قارب سريع 
0.800000	Two men chatting about a bank heist.	 مجموعة من الرجال متجمعون حول سيارة مكسورة بالأسفل .
5.000000	The person is dead.	الشخص ميت.
3.600000	a group of basketball players trying to get the ball from another player.	لاعب كرة سلة يحاول أخذ الكرة من آخر.
3.400000	Two girls are reading books outside.	ثلاث فتيات تقرأن كتبا.
0.400000	A boy in a black t-shirt gets ready to throw.	 طفل صغير يحصل على حصان أسود.
4.200000	A snowboarder jumping high.	متزلج يقفز عاليا بينما هو على لوح التزلج .
4.400000	Child playing with a hula hoop in his home	 طفل يلعب بهولا هوب.
0.000000	The man is woman are in a relationship.	المرأة تتحدث.
1.800000	An audience at a concert.	 ممثل على خشبة المسرح في حفل
4.400000	the adults are inside	بالغين يجلسون في الداخل.
4.800000	There is a group of young men playing instruments.	هناك مجموعة من الرجال يعزفون الموسيقى.
0.000000	A baby is chewing on his fingers while wearing a cute blue striped outfit.	فتاة صغيرة ترتدي قميصا أحمر و سترة تنفخ فقاعة في عصا كبيرة.
0.600000	There are only two athletes	بعض الرجال يركضون
1.400000	The girl is a starving, homeless child in Africa, and missionaries have given her bread to eat.	رجل يقدم طعاما لطفل .
2.200000	A man in a green shirt making a cup.	رجل بقميص أزرق يحمل كوبا .
1.800000	An older woman had a cart full of groceries.	رجل يقود عربته المليئة بالمشتريات .
0.000000	A man carrying steel beams across a lumberyard.	أثاث يقبع داخل شاحنة متحركة في منحدر.
2.800000	The food the child is eating is sweet.	الصبي يأكل طعاما.
2.800000	a player throwing a ball is tackled by another	لاعب يرمي كرة.
0.000000	Black dog playing with toys	صبي صغير بتبان  قصير أحمر يضحك.
0.800000	The elderly man is resting on his bicycle.	الرجل يجلس منتظرا دوره .
0.400000	Man sitting at the end of a row of green chairs by some payphones.	أشخاص على كراسي قابلة للطي ينظرون من منحدر .
0.400000	The people are doing the back stroke.	الناس يأخذون استراحة.
2.200000	The woman is wearing a uniform	المرأة ترتدي قبعة.
3.600000	The carpenter is taking a break.	 كان النجار يأخذ استراحة.
0.800000	A baby in pink is held.	إمرأة بالوردي تعد طعاما لطفل بالأزرق يجلس تحت الطاولة.
1.200000	Someone is dressed in clothing and putting her face in front of a talking tube.	 إمرأة بقميص أخضر وتحمل كاميرا و محاصرة من مجموعة من الناس.
4.200000	A brown dog with a blue collar is running.	كلب بني يرتدي طوقا أزرق يجري على العشب.
3.200000	Two dogs are playing in a yard.	كلبان في منتزه يلعبان .
4.200000	A dog with a Frisbee in its mouth is running through snow.	كلب بني يجري في الثلج بطبق طائر في فمه.
2.000000	Two women standing near the subway	هناك ثلاث نساء يقفن في محطة الحافلة.
2.200000	This marketplace features multiple vendors selling fruits, vegetables, and other items.	 مركز سوق الفاكهة يعرض الخرشوف، والعديد من أنواع مختلفة من الفاكهة.
3.400000	Man sleeps outside store	رجل ينام خارجا.
3.400000	The man is racing down the mountain.	الرجل يتزلج أسفل الجبل.
2.000000	Four Mormons walking along the beach.	شخصان يمشيان على طول الشاطئ.
3.600000	A man in a black swimming suit is holding onto the edge of a in ground pool.	 إمرأة ببدلة سباحة تتمسك بحافة بركة السباحة.
3.200000	The man is using a shopping cart.	رجل يسير عبر وول مارت مع عربة مليئة بالأشياء.
1.400000	People walk beside a stone wall.	رجل يسير أسفل ممر من مجموعة من واجهات محلات تجارية.
3.600000	A man play football in the park.	رجل يلعب كرة القدم في المنتزه.
0.600000	Two young individuals are playing drummer boys using soda cans and drumsticks	طفلان يلعبان بالسكاكين.
2.200000	A man is sleeping with a small dog.	رجل لديه كلب صغير.
0.400000	The jeep crashes onto some rocks.	كثير من السيارات متوقفة على جبل.
5.000000	A band performs on a sidewalk.	فرقة تعزف على الرصيف.
1.800000	The boy had a black hat and red shirt on while skateboarding.	 ظهر صبي صغير يرتدي قميصا أزرق وقبعة حمراء.
3.800000	The young man is jumping.	هناك ولد صغير يقفز.
3.000000	A reader is telling the children a story	شخص يقرأ كتابا.
2.000000	A man with a suit and a name tag is sitting outside, waiting to start a presentation.	 إمرأة ببدلة تتحدث إلى رجل على مقعد .
0.800000	Boy laughs while playing in mud puddle.	صبي بلبس سباحة يصرخ في حين يجرى رشه بالماء.
2.400000	a man examining plants	الرجل يزرع نباتات.
0.400000	The children stole a bike	امرأة في بيكيني أبيض تقود دراجة هوائية، والناس يمشون ويقودون خلفها.
2.400000	A man stops for a picture with the scenery during his hike.	رجل يأخذ صورة لمنظر لم يره من قبل.
4.400000	Teenagers are swimming.	ثلاثة مراهقين يسبحون.
4.400000	Man riding his bike in the street.	شاب يركب دراجته في الشارع.
0.400000	A toddler in a frilly dress shows her joy.	امرأة ترتدي ثوبا ملونا تمشي.
0.000000	The child in a jacket has a round toy.	امرأة تربط حذاء فتاة ترتدي الأرجواني.
2.400000	A woman teaching a young girl not to be afraid of puppies.	امرأة تتحدث إلى الأطفال.
2.800000	A man and child are riding an elephant.	امرأة وطفل يركبون دابة.
0.800000	Three men are drinking apple juice while on the beach.	رجلان ببدلات يشربان القهوة على طاولات متقابلة.
4.000000	A group of people.	مجموعة من ثلاثة أشخاص.
0.400000	people in a house	يتحدث الناس خارج منزل.
0.000000	The road is closed down.	الشمس تغرب.
1.400000	Two people kissing.	شخصان لا يقبلان بعضهما.
3.800000	A sad male is playing electric guitar while wearing a white hat.	رجل يلعب الغيتار الكهربائي مرتدياً قبعة بيضاء.
0.000000	the beach is mainly isolated except for a few families and some rain	بعض الناس في غابة.
2.000000	A black mother and five children in a rural area	رجل مع ولده على الخيل في مناطق ريفية زراعية.
1.400000	A woman is assisting a runner by keeping rain off of her and giving her hydration.	امرأة تنتظر المطر مع مظلتها.
3.200000	The person is making fabric.	هناك شخص مع قماش.
4.200000	Woman in shorts and a t-shirt with seated men, watching someone perform.	المرأة تلبس سروالا قصيرا وقميصا قصير الأكمام تقف إلى جانب بعض الرجال الجالسين ويشاهدون العرض أو المتحدث.
4.000000	Two adults swing high toward the camera at a playground park.	شخصان بالغان يتأرجحان في منطقة الألعاب .
3.200000	A man is about to release a ball.	امرأة على وشك قذف كرة.
4.400000	People from a bike race.	الناس في سباق الدراجات.
3.600000	A young girl is throwing food to some ducks in a pond.	فتاة صغيرة تجري أثناء إطعام البط.
4.000000	A person swimming underwater poses for a picture with some underwater vegetation.	رجل يقوم بوجه أبله تحت الماء في بركة أثناء السباحة.
0.800000	The trees had a dog near them.	رجل في الخارج قريب من الماء
1.000000	Two surfers are competing in the open water against each other.	كلبان بتسابقان مع بعضهم البعض في الماء.
0.200000	A man in shorts, a sweatshirt, and sneakers is mowing the grass.	امرأة في قميص أخضر وسروال أسود تركض.
0.200000	A woman is running on a lawn.	شخص في زي أبيض يجلس على دراجة.
3.000000	City workers are helpful.	الناس تساعد في الخارج.
1.800000	A snowboarder wearing a blue jacket and green pants running from an avalanche.	رجل يرتدي سترة زرقاء وسروال بني يسير مشياً على الأقدام إلى أعلى الجبل.
4.800000	The two kids are fighting each other.	طفلان يتقاتلان مع بعضهم البعض.
3.400000	A man is giving a speech and a woman is holding a cowboy hat.	رجل يتحدث إلى امرأة تحمل قبعة رعاة البقر.
2.600000	Tall humans pushing	البشر طويلي القامة يشيرون
2.400000	A boy holding a float.	صبي يحمل حبل.
4.200000	Children listen to a teacher read a story.	الأطفال الضجرون يستمعون إلى أستاذة جذابة/أستاذ جذاب تقرأ القصة.
2.800000	Someone is trying to trim the plants	عمال يفعلون شيئا ما لشجرة.
4.000000	The old man is playing a banjo.	رجل يلعب البانجو في الخارج.
1.400000	Nobody is wet	الرجل يتبلل.
2.200000	The woman is playing a game inside.	رجل يلعب لعبة في الخارج.
1.000000	A woman holds a baby on a boat.	رجل قبّل امرأة على متن قارب.
3.600000	An ice skater practices	امرأة جذابة تتزلج على الجليد.
2.200000	A group of people standing in a courtyard on a tour looking up at people out on balconies above.	مجموعة من الشباب يقفون على الرصيف في الليل.
2.400000	A young girl.	فتاة صغيرة تحمل صبيا صغيرا.
1.600000	The woman on the bike was riding fast.	رجل يركب دراجته ورأى شروق الشمس.
1.400000	People are walking in a long hallway with blue walls.	العديد من النساء تمشي من خلال بناء قرميدي بعباءات باهية.
3.000000	A girl braiding her hair.	امرأة تجدل شعرها.
1.400000	The woman refused to look at the old camera.	المرأة تريد من الطفل أن ينظر إلى الكاميرا.
1.800000	Man roller skates for a crowd to watch.	رجل يقوم بقفزات موتوكروس في حين الحشد يشاهد.
5.000000	The man is a the library.	الرجل في المكتبة.
3.000000	A little girl swimming in the ocean.	صبي صغير يسبح في المحيط.
5.000000	The man is flexing his muscles.	رجل يستعرض عضلاته.
0.400000	Two men are fighting over who gets to speak into the microphone.	اثنان من النساء يقفون ظهراً لظهر.
2.000000	The man is doing cartwheels down the street.	رجل يسير بسرعة في الشارع.
2.400000	A groom and his wife kiss while posing for photos.	العروس تقف للصور مع أفراد أسرة زوجها الجديد.
1.000000	Dogs on a mountainside with their heads in the ground.	الصبي والكلب خارج الحديقة مع القليل من الثلج لا تزال على الأرض.
2.400000	The man with the beard is driving his car.	الرجل الأسود يقود سيارته بكلتا يديه على عجلة القيادة.
1.200000	It is raining very lightly.	إنها تثلج بغزارة
4.000000	Two children dressed as clowns on ropes performing with other children.	طفلان بزي مهرجين يتأرجحان على الحبال فوق أطفال آخرين، الذين هم أيضا في زي.
5.000000	A homeless person is taking a nap.	هناك شخص بلا مأوى يأخذ قيلولة.
3.800000	A man is sitting watching a parade of clown cars.	رجل يراقب الموكب.
0.600000	Multiple people carry a sesame street float through the streets for a parade.	شخصان يركبان دراجاتيهما في الشارع مع شخص يقف على القرب منهما على الرصيف.
0.600000	two men holding cats.	الرجال الثلاثة يطاردون كلب.
2.000000	A female is vaulting at the Olympics.	لاعبة الجمباز في المسابقة.
0.200000	A man is eating some cake as he walks.	يبدو أن رجل يحصل على الكثير من الحب من سمكة قرش بيضاء ضخمة.
0.800000	A man is resting from a wipeout he had due to a hard trick	تأخذ المرأة استراحة.
0.600000	A person is checking out buildings to buy.	رجل ينظر إلى بعض المواد الغذائية على عصا ليشتري لنفسه أو لشخص آخر.
2.000000	The man is at the office.	الرجل في الغرفة هو المخرج.
4.400000	A musician plays guitar while sitting.	يلعب موسيقي الغيتار.
2.200000	The biker is riding in a bike race.	النساء يركبن الدراجة في سباق الطريق.
0.200000	The Vons shopping carts are being loaded onto the truck by a man.	كانت مجموعة من السيارات متوقفة على الشارع.
1.000000	The Chinese girl was playing the guitar.	رجلان يلعبان الغيتار بينما هم على متن قارب.
4.200000	The person is hiding under an umbrella.	شخص تحت مظلة.
4.400000	A woman and her kids are flying kites.	امرأة وأطفالها يطيّرون الطائرات الورقية في المطر.
1.200000	A man attempts to get good signal inside an internet cafe.	شخص يقوم بمكالمة هاتفية على الرصيف.
0.200000	Two men learning to use their legs again.	النساء والرجال يستخدمون أيديهم لتقديم وجهة نظرهم.
