4.200000	Un muchacho joven con un abrigo en su cabeza está sosteniendo su cabra.	Un muchacho joven haciéndose el tonto usa su abrigo en su cabeza y sostiene una cabra.
0.400000	Una mujer trabaja en una fábrica de quesos.	Un hombre está en la cocina cocinando pan.
3.200000	El hombre y las mujeres están trotando.	Hay hombres y mujeres caminando.
3.000000	Un hombre en el interior leyendo el periódico.	Un hombre leyendo el periódico afuera.
3.600000	Dos hombres se reúnen para almorzar para hablar de negocios.	Tres hombres discuten negocios durante el almuerzo.
0.800000	Una joven mira hacia otro lado porque es tímida.	Un muchacho joven está a punto de pintar su cara.
1.800000	Un grupo de cinco corredores se agachó frente a una gran multitud.	Dos hombres frente a una multitud.
4.000000	El perro está usando un collarín.	El perro está usando un collarín rojo.
4.200000	Una pareja está disfrutando una connovedora sesión en un sofá.	Una pareja está disfrutando una conmovedora sesión en un sofá viendo una película.
4.200000	Cuatro personas están saltando en el aire.	La gente está saltando en el aire.
1.200000	Un animal juega con un aro.	Un hombre africano no está haciendo un truco con un palo.
1.000000	Los hombres condujeron	Dos hombres sentados cerca de sus bicicletas
1.000000	Dos bomberos trabajan en el camión de bomberos.	Tres trabajadores están saliendo de su edificio en llamas durante un incendio.
1.200000	El partido de voleibol está en curso entre las damas	Mujeres participando en las finales de la competencia de tenis
2.000000	Una mujer con el pelo gris y un vestido blanco de pie delante de una pared.	Un hombre de pie delante de una pared azul con una camisa marrón y pantalones blancos.
4.600000	En China, los trabajadores en el campo realizan sus tareas mientras se pone el sol.	Trabajadores en China realizan tareas mientras el sol se pone.
0.600000	Un niño que termina su cono de helado hace una mueca para la cámara.	Una mujer con gafas está leyendo un lado de un tazón de metal
2.800000	Una multitud está en un evento.	Una carrera se está realizando en un estadio.
2.000000	Los trabajadores de la construcción están utilizando planos de planta específicos.	Los trabajadores de la construcción están utilizando herramientas para trabajar en el túnel.
2.000000	Una joven muchacha que sostiene dos bastones para escalar está de pie sobre una roca en un arrollo.	Un hombre y una mujer están escalando en una montaña.
1.800000	La gente está caminando a través de una estación.	Hay gente caminando en una calle muy concurrida.
4.800000	Un hombre está en el escenario.	Este hombre está en un escenario
2.400000	La mujer está cuidando al niño.	Un niño está corriendo hacia su madre.
3.400000	Hay una persona de pie junto al edificio vistiendo un traje.	Un hombre en un traje negro sentado en los escalones de un edificio.
2.400000	Un hombre camina en la ciudad.	Una mujer camina en la ciudad.
1.800000	Un grupo de mujeres en una biblioteca con niños.	Un grupo de niños de la escuela está disfrutando del tiempo de cuentos.
3.800000	Un jugador de hockey tira el disco.	Un jugador de hockey está jugando con un disco.
1.800000	Pareja realizando un baile.	Jovencitas se presentan en un recital de baile.
1.600000	Un excursionista en un sendero mirando la vida animal en una zona boscosa con un canguro negro.	Hombre trotando en un sendero, a través de un gran bosque.
5.000000	La banda toca para un grupo de personas.	La banda se está presentando para un grupo de personas.
0.000000	Un niño está en un viaje escolar en un huerto de calabazas.	Una pequeña niña está dibujando en una mesa cerca de un bebé.
4.800000	La gente está en un partido de fútbol.	Algunas personas están en un partido de fútbol.
5.000000	Algunos niños están leyendo silenciosamente.	Los niños están leyendo silencionamente.
0.000000	Un pájaro vuela sobre el lago.	Una persona está caminando hacia el océano.
0.400000	Los perros corrieron en sentido opuesto.	El hombre y el caballo están huyendo de la policía.
5.000000	Un hombre monta su biclicleta por la calle.	Un hombre monta su bicicleta por la calle.
2.800000	La pareja está comiendo.	La familia está comiendo fuera.
0.000000	El vagón del tren está casi vacío.	Un auto está girando delante del bus que transporta pasajeros.
5.000000	El perro está tomando un baño.	Un perro está tomando un baño.
2.600000	Una mujer en una camisa rosada está de pie detrás de una mesa con muchos aderezos para ensaladas y platos de papel.	Una mujer se sienta junto a una mesa cubierta de platos y platillos.
0.000000	Una persona está sin sombrero y está dentro.	Una mujer está sosteniendo una lata.
1.400000	Los niños se ríen mientras se deslizan en la nieve.	El gato blanco es difícil de ver en la nieve mientras corre juguetonamente.
3.400000	Dos hombres arreglan una bicicleta en un garaje.	Dos hombres arreglan un auto en un garaje.
1.000000	Un caballo y un auto atraviesan el agua.	Un hombre va en bicicleta al agua.
0.200000	El niño le está diciendo al hombre qué hacer.	La dama no está hablando con nadie.
4.800000	Una persona está durmiendo en casa.	Una persona está durmiendo en casa.
2.000000	La mujer está cargando a un niño y posando para una foto.	Un hombre está tomando una foto de una pareja y su hijo.
1.400000	Un muchacho asiático y un hombre están de pie fuera de Starbucks.	Un niño asiático y una niña asiática están sonriendo en una multitud de personas.
3.400000	Una multitud se reúne para un discurso importante.	Una audiencia está reunida para una actuación
0.000000	Niños que giran en una rueda giratoria de cristal	Dos gatos parados en un charco, y uno tiene una pelota de tenis amarilla.
3.000000	Un hombre envía un pedido de comida	Un hombre de negocios está esperando para pedir comida.
1.600000	La banda se encuentra bajo los reflectores.	La banda no está en la foto.
3.600000	La mujer y el hombre están trabajando en una granja.	Un hombre y una mujer están trabajando en un jardín.
3.800000	El hombre mueve una mesa.	Un hombre guarda una mesa.
1.600000	Un niño hace una oración ante una vela encendida.	Una anciana está soplando las velas en su torta de cumpleaños de tres niveles.
1.400000	Dos niños asiáticos lindos y bien vestidos están de pie al lado de un árbol.	Dos niñas pequeñas están felices.
3.400000	Un niño y un perro en un muelle están viendo otro perro nadar a la lejanía.	Un niño y un perro grande parados en un muelle que mira otro perro nadar en el agua.
2.600000	Un conductor viste de azul	Una mujer está vistiendo una camisa azul y está montando una bicicleta.
3.000000	El pequeño niño estaba en el parque.	Un niño estaba saliendo del parque.
2.800000	Dos niños están en la playa.	Dos niñas están en la playa.
1.600000	Dos muchachas visitando Nueva York.	Las dos muchachas que trabajan en el restaurante son nuevas.
2.600000	Dos mujeres sentadas en un banco comiendo.	Cinco mujeres sentadas en un banco.
4.400000	Fuera de una puerta un par de personas de pie	Dos personas de pie fuera de una puerta.
0.000000	Tres hombres sacan algo de un tambor.	Dos niños juegan en una llanta columpio grande.
1.600000	Un bartender está preparando bebidas para sus clientes.	La camarera le está dando a sus clientes bebidas gratis.
0.800000	Múltiples personas hacen una danza sincronizada con saltos.	Ellos están en un evento de pista.
0.000000	Los estudiantes están hablando en un debate sobre el control de armas.	Varias personas están haciendo cola en un mostrador.
5.000000	Un hombre con una barba está pintando.	Un hombre con una barba pintando.
3.000000	El hombre usa un traje verde	El hombre usa un traje azul.
2.800000	Estas personas están caminando por un campo de malezas.	Estos dos niños y el perro están corriendo a través de un campo de hierba.
3.400000	Un muchacho se pone en cuclillas delante de una red vacía con un castillo inflable detrás de él.	Un niño está en cuclillas frente a una red vacía, mientras que otros están de pie alrededor de un castillo inflable detrás de él.
2.600000	Dos mujeres están sonriendo juntas.	Hay dos mujeres bailando.
4.400000	Dos niños están en una caja de arena.	Los niños están en una caja de arena.
4.400000	Un muchacho está montando patineta.	Hay un muchacho montanto patineta afuera.
0.000000	Una anciana está cosiendo un suéter nuevo en su sala.	Una muchacha es un traje a rayas está de pie en la cocina de su madre, deseando que estuviera en casa.
1.400000	Todos los niños pasar el rato en la sala de juegos	Algunas personas pasan el rato en el boliche.
1.600000	Un grupo de niñas están jugando en un basurero.	Un grupo de niños están jugando en el agua.
1.200000	Hay dos personas, una de ellas un marido y una su esposa, saliendo de la tienda.	Hay dos personas, un hombre y una mujer, sentadas en un bus
0.600000	Groupe Air France prepara un tren para un viaje	Ellos toman un paseo en el globo de aire caliente sobre el atlántico
4.600000	Algunos voluntarios ayudan a limpiar al lado de un metro.	Los trabajadores se ofrecen voluntariamente para limpiar el metro.
0.400000	Una mujer ordeñando una vaca.	Una mujer empuja un carrito.
3.800000	Un niño pequeño está tomandose de las manos con alguien.	La niña pequeña está tomandose de las manos con alguien.
1.400000	La niña está caminando a la escuela en la lluvia.	La niña está jugando afuera en la nieve.
1.400000	La gente de excursión a través de un paisaje helado y montañoso.	La gente está de excursión en una playa.
2.000000	Gente alta durmiendo	Gente alta caminando
4.400000	Una mujer está sentada mientras habla con un hombre sin camisa que acaba de conocer	Una mujer está sentada mientras habla con un hombre sin camisa.
5.000000	Una pelea de hockey estalla.	Una pelea en un juego de hockey estalla
2.600000	Hay un perro blanco y negro corriendo en un felpudo con un hombre en una camisa azul que mira.	Un perro está parado junto a un hombre en shorts y una camisa azul y blanca.
0.000000	Hombres que se preparan para tomar un baño en el océano.	Un perro cubierto de nieve hasta su vientre intenta moverse.
0.000000	Un mujer arrastra un Lobero irlandés	El soldado es una muchacha
5.000000	La gente está en un bote.	Hay gente en un bote.
5.000000	Una pequeña niña está jugando fuera.	Una pequeña niña está jugando fuera.
0.000000	Un niño pequeño se quita toda su ropa.	Una mujer con una camisa azul apretada está de pie como si acabara de soltar algo de su mano.
3.600000	Dos muchachos que tocan la guitarra con una mujer que canta y que toca una pandereta de pie al lado de ellos.	Dos muchachos que tocan la guitarra con una mujer de pie al lado de ellos.
5.000000	El snowboarder realiza un truco.	El snowboarder realizó un truco.
4.000000	Un grupo de personas está sentado en un bar.	Un grupo de personas está de pie en un bar.
2.600000	Un grupo de varias personas sentadas en el piso dentro de un edificio	Un grupo de personas está sentado en una cornisa delante de un edificio.
0.800000	Una mujer con los ojos vendados está de rodillas.	Cansada, la mujer descansa su cabeza en su mochila mientras está acostada.
2.000000	Un hombre en una camiseta juega baloncesto.	Un hombre está en la camiseta deportiva asiste a un juego.
1.600000	Señores mayores en una chaqueta verde y jeans azules sentados en una pequeña mesa.	Un hombre vistiendo una camisa azul y jeans azules enseñando en una escuela de madera.
2.200000	Un hombre empujando rocas.	Un mujer está empujando rocas perezosamente.
1.000000	El niño está usando una chaqueta azul y una camiseta rosada mientras juega afuera.	Un hombre en una camisa naranja y jeans azules está jugando con un hula hula
0.000000	Un niño con un globo.	El beagle de una mujer tomando un bebida mientras camina
1.400000	Un hombre joven en una camisa naranja toca la tuba.	Un hombre con una camisa toca los tambores.
1.600000	Un pintor está pintando un mural al lado de una casa.	Un pintor está pintando una imagen vívida de un parque en el lado de una calle
1.200000	Seis camiones blancos grandes se están moviendo.	Camiones naranjas grandes están viajando por una calle de cuatro carriles.
0.600000	El hombre con pantalones amarillos está levantando sus brazos.	El hombre de la camisa amarilla tiene un trapeador en las manos.
0.600000	Un pequeño niño cayó al suelo.	Una pequeña niña cayendo en la nieve mientras que otra observa.
0.600000	Una persona del concurso de talentos que salta y canta.	Una audiencia está mirando a una pareja bailar.
3.000000	Hay un perro marrón saltando en la playa.	Un perro negro y marrón está corriendo en la playa.
5.000000	Un hombre camina delante de un edificio	Un hombre camina delante de un edificio.
3.000000	Un hombre está durmiendo afuera.	Una mujer está durmiendo afuera.
0.800000	Tres personas visten ropa moderna.	Dos personas visten uniformes de trabajo.
0.600000	Hay un hombre con libros.	Hay un hombre escribiendo.
0.000000	Asientos amarillos coloridos con una muchedumbre escasa alineada detrás de cuatro jugadores de fútbol que intentan perseguir una pelota.	Dos personas con anteojos están jugando un juego sentadas en el suelo.
3.600000	Una multitud viendo a un hombre afuera	Una multitud está viendo a un hombre
0.600000	Una mujer de pie junto a un microondas.	Una mujer al teléfono está sentada en una silla.
3.400000	Una persona de rojo está saltando en un trampolín.	El hombre está saltando en un trampolín.
2.800000	Cuatro niños están llorando	Tres niños están llorando
2.600000	Una niña está cerca de un niño cuyo rostro no se muestra.	Un niño está muy cerca de una niña.
1.200000	El tren es pequeño	El bote es pequeño.
2.600000	Un hombre en una piscina sostiene a un niño sonriente en un flotador.	Un hombre está cargando a una niña en una piscina.
0.800000	Un hombre mayor de beige de pie cerca de un hombre más joven de azul delante de un edificio.	Un hombre en una camisa blanca caminando delante de un edificio antiguo.
5.000000	Dos mujeres están actuando.	Las dos mujeres están actuando.
2.400000	Una persona en shorts brillantes trata de atrapar un frisbee	La mujer con la cámara está lanzando un Frisbee para que su perro marrón lo atrape.
0.400000	El niño rubio se sentó junto a la guitarra y el libro.	La chica estaba jugando con Lincoln Logs.
4.200000	Dos trabajadores de construcción se detienen en el centro comercial para el almuerzo	Los trabajadores de construcción son detenidos para el almuerzo.
2.600000	Una pareja pinta en el suelo	Una mujer pinta en el suelo
4.600000	Gimnasta rítmica hace una rutina.	Una niña realiza una rutina de gimnasia rítmica.
2.000000	Un trabajador que usa una máscara y que lleva una escoba, de pie vigilando	Un hombre en una camisa azul lleva una bolsa sobre su hombro derecho.
0.400000	Dos hombres, capas de vestir y bolsas de lona.	Dos niños en jeans azules y camisas de color canela están pie delate de las carpas.
2.400000	Un ciclista de motocross haciendo una salto cruzado, usando equipo de protección.	Una mujer usando equipo de ciclismo negro y un casco blanco pedalea con fuerza cuesta arriba en su bicicleta.
3.400000	Un hombre triste está sentado en los escalones de la puerta delante de una casa.	Una mujer está sentada en los escalones de la puerta delante de una casa.
4.600000	La gente está caminando en una acera de la ciudad.	La gente está caminando por una acera de la ciudad.
